"","text","tweet_id","tweet_time","tweeter","tweeter_name","GoPackGo","Packers","GBvsNYG","GiantsPride","Giants","Association"
"4568","@packers Germany! 🧀 #GoPackGo",1201192077809389568,"2019-12-01 17:31:23",133687333,"Ghost 🍀",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4569","@wissportsfan83 #GoPackGo",1201191854324228096,"2019-12-01 17:30:29",67958838,"Andy Smith",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4570","@GBPdaily Everett, WA! #GoPackGo",1201191816487292928,"2019-12-01 17:30:20",258153575,"casey",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4571","Prediction Time: Today’s game should be a good test to see how the Packers react after last weeks game. I think they’ll show a little more fire &amp; attitude. I’m saying the Packers win this one 27-13. Prediction Record: (5-6) #GoPackGo https://t.co/3euCo4rCR2",1201191803959033856,"2019-12-01 17:30:17",99157961,"Tim Ochnikowski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4572","Savoring one victory while anticipating another. #OnWisconsjn #GoPackGo https://t.co/as6EMRMN6l",1201191792512819200,"2019-12-01 17:30:15",15910117,"RFranks",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4573","@GBPdaily WARWICK RHODE ISLAND #GOPACKGO",1201191787328618496,"2019-12-01 17:30:13",389244341,"Nick Burns",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4574","Game day! #GoPackGo",1201191769695801344,"2019-12-01 17:30:09",352130996,"Jacob Kuzmich",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4575","@GBPdaily Skaneateles, NY #GoPackGo",1201191732496535552,"2019-12-01 17:30:00",2339880383,"Pat Schiek",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4576","Kickoff is at noon! Get to your nearest Anduzzi's to enjoy the game!

#GoPackGo #Packers https://t.co/V5it84JyjK",1201191730835423232,"2019-12-01 17:30:00",1062705140,"Anduzzi's Sports Club",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4577","Excellent choice. #GoPackGo https://t.co/5ofH6QdrGj https://t.co/O06DayTPYn",1201191706974048256,"2019-12-01 17:29:54",922295400,"🚒 Curt Cozad 👨🏼‍🚒",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4578","@ukpackers Green Bay WI! Repping my guy #12 #GoPackGo 💚💛🧀🏈 https://t.co/S90Xh6mdiS",1201191636488871936,"2019-12-01 17:29:37",2504860163,"Jessica 💚💛🧀🏈",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4579","Football szn in Green Bay. 

Clearing the snow off the dish to watch @packers football. 

Good work @LegitimateRumor 

#GoPackGo #PackersWeatherClub https://t.co/T9wslghQ5c",1201191623553691648,"2019-12-01 17:29:34",1080935759543238656,"Haylee",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4580","#GoPackGo https://t.co/AKrIygemC4",1201191549121581056,"2019-12-01 17:29:17",72905682,"Bobby Schmitz",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4581","Dia de FA é dia ds escutar Glory Days do Bruce Springsteen. Mesmo pq, vivemos pelos dia de glória. #gopackgo",1201191466917343232,"2019-12-01 17:28:57",1146093510,"Polatti",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4582","Ok now we’re ready to run through a brick wall. #GoPackGo #GBvsNYG https://t.co/e9W6aYSe1x",1201191451033579520,"2019-12-01 17:28:53",11090842,"Cheesehead TV",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4583","#GoPackGo",1201191446323351552,"2019-12-01 17:28:52",119135602,"PØDE",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4584","@waynelarrivee @kuhnj30 @jasonjwilde @AaronRodgers12 @MarkTauscher65 @DennisKrause1 @gneitzel16 @WesHod @GNeitzel About a half hour to kickoff. Getting close!

#Packers Second Screen for instant updates/analysis: https://t.co/zeZOUj2KVR
Listen Live worldwide (desktop): https://t.co/kDQ8UesM8z #GoPackGo https://t.co/Z7ZarmoMiT",1201191423841837056,"2019-12-01 17:28:47",18719880,"620wtmj",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4585","So Zeit für Weihnachtspullis☺️ bin dann mal bereit für #ranNFL ☺️ und @Icke41 wie kann ma ned wissen das Ash der Trainer von Pikachu is😱😂 und i bin heute für die #GoNiners und für meine #GoPackGo sowieso💪🏼☺️ https://t.co/IU77OthE5w",1201191305096974336,"2019-12-01 17:28:18",2767905591,"SteffisFootball-Foodgraphy🏈🏀",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4586",".@AaronRodgers12 getting loose 🏈

#GBvsNYG | #GoPackGo https://t.co/ji870TtFL9",1201191235194642432,"2019-12-01 17:28:02",35865630,"Green Bay Packers",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4587","#GoPackGo",1201191145923104768,"2019-12-01 17:27:40",505321458,"JOHN SOW∀⊥S 𓅈",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4588","Game day baby! Rocking @jswaggdaddy again today, obvi! Let’s get that W! #GoPackGo 💚🏈💛 @packers https://t.co/3avmXafXiS",1201191082060636160,"2019-12-01 17:27:25",35923374,"Lacey 🌻",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4589","@PackersXLVGirl #GoPackGo",1201191058622816256,"2019-12-01 17:27:20",702681528615178240,"Shane Wielepski",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4590","@gbpackers1217 #GoPackGo",1201191019712319488,"2019-12-01 17:27:10",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4591","@justdoitoutdoor #GoPackGo",1201191002570141696,"2019-12-01 17:27:06",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4592","@evanwitsports #GoPackGo",1201190983464964096,"2019-12-01 17:27:02",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4593","#Packers #Decode 

#PackersVsGiants

""Aaron Charles Rodgers"" = 93 
""NY"" = 39 (reflection of 93)
""New York"" = 39 
""G-men"" = 39
 
packers can go 9-3 vs the giants in New York today. 

#GoPackGo #MayTheScriptBeEverInOurFavor https://t.co/SdTNiIvWAG",1201190962804011008,"2019-12-01 17:26:57",2832574185,"🎃☠️JP☠️🎃",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4594","@AWall628 #GoPackGo",1201190957426892800,"2019-12-01 17:26:55",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4595","@shundawg #GoPackGo",1201190939886325760,"2019-12-01 17:26:51",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4596","Who else is ready for game time? 🧀🏈🎄#gopackgo #football #sundaymotivation #packers #greenbay #cheesehead https://t.co/H15qG6xut2",1201190927190106112,"2019-12-01 17:26:48",551424946,"Becky Tyler",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4597","@GBPackers_Diva #GoPackGo",1201190925147480064,"2019-12-01 17:26:48",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4598","Christmas tree is up!! Just in time for the #Packers game!! #GoPackGo https://t.co/p03OCGLVN3",1201190905576902656,"2019-12-01 17:26:43",550123769,"Matt Dunkley-Roberts",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4599","@yells__ #GoPackGo",1201190904641572864,"2019-12-01 17:26:43",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4600","@GBPdaily Queens, NY!  #GoPackGo",1201190900828905472,"2019-12-01 17:26:42",1154779782422368256,"rockawayjoanne 🏈🎺",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4601","@cmmarysz #GoPackGo",1201190888510279680,"2019-12-01 17:26:39",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4602","@jamienolastname #GoPackGo",1201190873792417792,"2019-12-01 17:26:36",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4603","@DoolMasterD #GoPackGo",1201190856272863232,"2019-12-01 17:26:31",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4604","@faithandfree #GoPackGo",1201190841164931072,"2019-12-01 17:26:28",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4605","@Ratzmann1S #GoPackGo",1201190823028764672,"2019-12-01 17:26:23",702681528615178240,"Shane Wielepski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4606","#GoPackGo",1201190821233602560,"2019-12-01 17:26:23",249253659,"Alec Ottevanger",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4607","Love to the Crosby family during this difficult time. Let’s rally for them #Packers . #GoPackGo #PackerNationStrong",1201190751549427712,"2019-12-01 17:26:06",43422263,"Jennifer",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4608","@packers @packeverywhere #PackersRollCall Clinton, Indiana #GoPackGo 🏈💚💛 @cwdowns80 https://t.co/HTHc7xic6c",1201190749712326656,"2019-12-01 17:26:06",27286484,"Ashley Downs",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4609","#GoPackGo",1201190746449174528,"2019-12-01 17:26:05",281399093,"Corey David Witcher",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4610","“Let’s have our best game today.” - @MarcedesLewis89 

#GBvsNYG | #GoPackGo https://t.co/yFoLbuWtWw",1201190743014023168,"2019-12-01 17:26:04",35865630,"Green Bay Packers",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4611","Going for an easy dozen tackles by my man @Big__Blake50 and maybe a PBU or two. #PackersFamily #GoPackGo https://t.co/eJnNRiLViq",1201190658012172288,"2019-12-01 17:25:44",922295400,"🚒 Curt Cozad 👨🏼‍🚒",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4612","Watch today’s Packers-Giants game at @MaltHouseTavern! $1 off all #Wisconsin taps, bottles, cans today.  Open now till 4pm. #GoPackGo https://t.co/Q8oJfFHZXu",1201190636847800320,"2019-12-01 17:25:39",313524758,"The Malt House",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4613","🌧❄️ Metlife Stadium #GBvsNYG Forecast from @NWS : Snow and sleet before 2pm, then rain and sleet between 2pm and 3pm, then rain after 3pm. High near 38. Wind chill values between 25 and 30. East wind 8 to 11 mph. Chance of precipitation is 100%. #GoPackGo #CHTV🧀 #Packers #NFL https://t.co/BuRcetvG35",1201190511530393600,"2019-12-01 17:25:09",11090842,"Cheesehead TV",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4614","One bad game won't stop the #Luckyorangesoda!!! Muahahaha!!!

#beattheGiants #GOPACKGO https://t.co/UVWJDL2XHm",1201190484904947712,"2019-12-01 17:25:03",295317183,"Nick Flair",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4615","Maximum Protection! #GoPackGo https://t.co/kwo5O0BPGd",1201190470795313152,"2019-12-01 17:24:59",2572349030,"Charles Guthrie",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4616","The #giants should be a easy game today let’s take care of this shit fellas #gopackgo",1201190461924204544,"2019-12-01 17:24:57",1158938325106843648,"Kyle E Hobbs",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4617","Cheering my honey on from our sofa! #Gopackgo 💚💛💚💛",1201190427510083584,"2019-12-01 17:24:49",363510525,"kaLeeLee",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4618","Good lord it’s bloody freezing! 🗽❄️💚💛 #GoPackGo https://t.co/nxV6xX1BVb",1201190422363684864,"2019-12-01 17:24:48",194325659,"Vicky",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4619","@1982Pack This is true. Hope you feel better after the iv feeding. #GoPackGo",1201190360296443904,"2019-12-01 17:24:33",2982032441,"PackerToddsnEnds",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4620","Rodgers needs to get this WIN today to start his 36th Birthday🎂🎊🍾🍹🍸🍻 Celebration off I the Right Way!!
Go Aaron, #GoPackGo",1201190320668471296,"2019-12-01 17:24:24",2539981611,"Carol Niemann",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4621","Its Gameday!! #GoPackers 
#GoPackGo https://t.co/09yawkHFY1",1201190317283840000,"2019-12-01 17:24:23",786108602012561408,"Derek",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4622",".@packers fans, get on up, it’s #gameday! Don’t forget, @Big__Blake50  is our host tomorrow with @TheMozKnowz ! How many tackles do you think Blake will have?! If you guess the correct number, you have a chance for a shoutout tomorrow, on-air! #GoPackGo #GBvsNYG #BlakeMartinez https://t.co/GtGUSEzRpu",1201190276158636032,"2019-12-01 17:24:13",185668382,"Inside the Huddle",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"4623","#GoPackGo",1201190043483811840,"2019-12-01 17:23:18",152753750,"Sawyer🇺🇸",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4624","Inativos para o jogo de logo mais contra o #Giants:

WR Ryan Grant
RB Dexter Williams
S Will Redmond
CB Tony Brown
CB Ka'dar Hollman
G/T Adam Pankey
T Yosh Nijman

O RT Bryan Bulaga está ATIVO para a partida.

#GoPackGo

ℹ️ @TomSilverstein",1201190040782692352,"2019-12-01 17:23:17",2729359219,"Cheeseheads Brasil",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4625","@leap36 @packers Can you come and cook at mine next Sunday? #GoPackGo",1201190021912551424,"2019-12-01 17:23:12",947069829692973056,"Jason",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4626","After watching he guys walk in, both teams, I believe this is the @packers game! Let’s go boys! #GBvsNYG",1201189997765771264,"2019-12-01 17:23:07",1046059280,"Kim Lorie",FALSE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"4627","Sunday is Gameday #GoPackGo https://t.co/w5jMoJMBWX",1201189922029391872,"2019-12-01 17:22:49",245256860,"Brandon Koth",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4628","GAME DAY BABY!!! #GoPackGo",1201189833407901696,"2019-12-01 17:22:27",566595738,"Sailor Corbeil",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4629","@IKE_Packers All I want is a win with no injuries #GoPackGo",1201189781667008512,"2019-12-01 17:22:15",1049635240665370624,"🅰️➕",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4630","Coming live from @ShrineWest on a rainy, cold Wisco like day. Let’s get this “W” fellas while I’m rockin’ the @jswaggdaddy #30. #PackersRollCall #PackerFamily #GoPackGo https://t.co/7R6Lruqbgf https://t.co/QFM2pLXqY1",1201189702319009792,"2019-12-01 17:21:56",922295400,"🚒 Curt Cozad 👨🏼‍🚒",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4631","#GBvsNYG Watch Party is happening! Set your live alert 🚨 here▶️ https://t.co/xHnuGHNLw7 #GoPackGo #CHTV🧀 #Packers https://t.co/2deSpNs9rU",1201189594634604544,"2019-12-01 17:21:31",11090842,"Cheesehead TV",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4632","Other parlay for today:

#GoBucs ML
#GoPackGo -6.5
#GBvsNYG O 43
#RavensFlock -5.5
#Browns ML
#Panthers ML
#FlyEaglesFly ML
#TakeFlight ML

$100 to Win $4,656.59

#SportsBetting #SundayFunday #NFL #NFLFootball #GamblingTwitter #BettingTips #NoNutNovember",1201189568327954432,"2019-12-01 17:21:24",906183368806727680,"Chach Golf ⛳️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4633","@real1 Sorry nzo but @packers have this one. #GoPackGo",1201189567870754816,"2019-12-01 17:21:24",1011099550562516992,"GRS",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4634","I AM TO BECUZ ID HIRE THOSE SCOUTS IN A HARTBEAT LAMARK JACKSON IS A TERRIBLE QB #RAVENSFLOCK #GOPACKGO #NFL100 #HESAWR https://t.co/L7U04L6Kzp",1201189542620995584,"2019-12-01 17:21:18",365522869,"CRAIGRICK57",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4635","We gonna need you today @Showtyme_33 ✊🏻 #GoPackGo",1201189514984787968,"2019-12-01 17:21:12",991264768525787136,"Pack 8-3",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4636","Gonna switch to @CharlesWoodson today. Hoping to change the MoJo with Green Bay.

#GoPackGo https://t.co/VBTDK9Ol9u",1201189489223356416,"2019-12-01 17:21:05",1064624767,"Matthew",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4637","game day #GoPackGo",1201189487096631296,"2019-12-01 17:21:05",2787192955,"Packers (9-3)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4638","@IKE_Packers 45 -10 @packers 
#GoPackGo 
#Family",1201189468839043072,"2019-12-01 17:21:01",1403287706,"JEFF PODRUG",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4639","Fuck it, at least I’ll be able to see the Packs get this dub! 💪🏽 #GoPackGo",1201189399469314048,"2019-12-01 17:20:44",339439956,"🇸🇻Ronny_b🏁",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4640","GO PACK GO #GREENBAYPACKERS #GoPackGo https://t.co/8cmsUWynCo",1201189373838086144,"2019-12-01 17:20:38",180015648,"c8lyn 🤪",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4641","#GoPackGo",1201189309946052608,"2019-12-01 17:20:23",52225733,"BIG🧠.",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4642","@The_IT_Hedgehog @ukpackers Get well my man. #GoPackGo",1201189204753035264,"2019-12-01 17:19:58",816059206918873088,"Mike Kafka",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4643","Amazed Bryan Bulaga is playing today—let’s hope he doesn’t further injure himself today against a team they really don’t need him to play against #GoPackGo https://t.co/GTcnzlS2dI",1201189167587319808,"2019-12-01 17:19:49",1153379385023578112,"The Cheesecast",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4644","In this household there are two things we believe in.... Santa Claus and the Green Bay @packers! #GoPackGo #HoHoHo https://t.co/P6rePKIADa",1201189109097811968,"2019-12-01 17:19:35",21318786,"Katie Jo",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4645","Empty house tonight. Pizza ordered, beer being poured and Packers game in 40 mins. Let go!!! #GoPackGo",1201189037924597760,"2019-12-01 17:19:18",21654486,"Steven Barrow",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4646","It’s game day in NY!!!!! #GoPackGo #beattheGiants https://t.co/xCxZVqEdC0",1201189021982040064,"2019-12-01 17:19:14",81502170,"Christy©",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4647","Gathering with a different congregation on this Sunday off
#GoPackGo
#BratsAndBlackberryBrandyEh https://t.co/p5W3pvYOQf https://t.co/ScaJ8RVB5S",1201189009738883072,"2019-12-01 17:19:11",174046697,"Katy Carpman",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4648","JAIRE ALEXANDER DIDNT SKIP HIS BOWEL GAME IDIOTS #GOPACKGO",1201188969423233024,"2019-12-01 17:19:01",365522869,"CRAIGRICK57",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4649","Which past #GBvsNYG gameday program design is your favorite?

#GoPackGo https://t.co/sVw2KSiicF",1201188949160595456,"2019-12-01 17:18:57",257635291,"Packers Hall of Fame",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4650","#GoPackGo",1201188916658950144,"2019-12-01 17:18:49",291463114,"B.A. Holloway",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4651","@HailRodgers12_ If a riot ensues, let me know where your at and I'll join... #GoPackGo",1201188914523860992,"2019-12-01 17:18:48",4286687532,"Ben Maule",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4652","Nice cold day for some football. #GoPackGo  #GBvsNYG https://t.co/e93zZpYvxC",1201188901177692160,"2019-12-01 17:18:45",3118827954,"Ryan Maher",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4653","Por motivos de ""Filha adolescente em final de ano escolar"" não farei o play by play do jogo de hoje, assim poderei estudar junto com ela. 

Boa sorte ao Packers. Obrigação de vitória hoje.

#GoPackGo https://t.co/mCuqoWSNaM",1201188848602173440,"2019-12-01 17:18:33",423510689,"Packers BRASIL 🧀 🇧🇷 (8-3)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4654","@Dougjnew12009 @fox11news @PackersHOF @GBPdaily @GrayJohnnie @Garrett_Stolz @NextLvLPack @TitletownReign @mattramage @ukpackers @HailRodgers12_ @TheGreenBayGuy Awesome! #GoPackGo",1201188835981484032,"2019-12-01 17:18:30",83684326,"Josh Moser",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4655","Ready for the game!!! #Packers #GBvsNYG #GoPackGo #PackersRollCall #Mexico #EdoMex https://t.co/u51XAbObCA",1201188781283594240,"2019-12-01 17:18:17",4128531612,"Edgar Guerrero",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4656","#GoPackGo https://t.co/TGWY308LcI",1201188716259299328,"2019-12-01 17:18:01",972000373,"Paul Robidoux 🍀",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4657","It's a beautiful day for a win 💚💛 @packers #GoPackGo https://t.co/3nAbls6AMY",1201188701067448320,"2019-12-01 17:17:57",1025002643293462528,"Sarah 🌒",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4658","I hope my Packers defeat the New York Giants and go to 9-3. #GoPackGo  #GBvsNYG #packers",1201188700832587776,"2019-12-01 17:17:57",749308794837098496,"Mark Marji",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4659","Who else will lose their mind if the Packers lose today? #Packers #NFL #GoPackGo #GBvsNYG https://t.co/Cbaa4Q2rqA",1201188698911436800,"2019-12-01 17:17:57",896813652031840256,"Packers Empire",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4660","@packers play at 1pm against the NYG. Got jalapeño brats goin on the grill and chips. It’s GameDay baybeeeee! #GoPackGo",1201188410964271104,"2019-12-01 17:16:48",844585866525855744,"Ryan",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4661","#GoPackGo https://t.co/5XpnfkSHzB",1201188336033026048,"2019-12-01 17:16:30",60792276,"Art Vandelay",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4662","If @RealDannyVitale doesn't end up in the @WWE or in the next Fast and Furious movie I'll be thoroughly disappointed. 😎

#GoPackGo #FB4LIFE https://t.co/vk4pBIKbO6",1201188278331949056,"2019-12-01 17:16:17",947920001448726528,"Eli Berkovits",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4663","My parlay for today:

#GoBucs ML
#GoPackGo ML
#RavensFlock -5.5
#Browns ML
#Panthers ML
#FlyEaglesFly ML
#RedSea ML
#GoPats -3

$75 to Win $3,192.61 💰

#SportsBetting #GamblingTwitter #BettingTips #NoNutNovember #NFL #NFLBetting",1201188200884125696,"2019-12-01 17:15:58",906183368806727680,"Chach Golf ⛳️",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4664","#GoPackGo #LFG",1201188156483211264,"2019-12-01 17:15:48",216474556,"💚💛Brooke 🏈(9-3)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
